competitors_name,country,judging,finals,total,place,category,date,location,url,img_url,competition,check
Akim Williams,"{'city': '', 'state': '', 'country': 'USA'}",6.0,6.0,12.0,2,Men's Bodybuilding,2024-11-09,"Bucharest,Romania",https://www.ifbbpro.com/competition/2024-romania-muscle-fest-pro/,,2024-romania-muscle-fest-pro,True
Emir Omeragic,"{'city': '', 'state': '', 'country': 'Germany'}",11.0,9.0,20.0,3,Men's Bodybuilding,2024-11-09,"Bucharest,Romania",https://www.ifbbpro.com/competition/2024-romania-muscle-fest-pro/,,2024-romania-muscle-fest-pro,True
Horse Marcello,"{'city': '', 'state': '', 'country': 'Brazil'}",10.0,12.0,22.0,4,Men's Bodybuilding,2024-11-09,"Bucharest,Romania",https://www.ifbbpro.com/competition/2024-romania-muscle-fest-pro/,,2024-romania-muscle-fest-pro,True
Krystian Wolski,"{'city': '', 'state': '', 'country': 'Poland'}",15.0,15.0,30.0,5,Men's Bodybuilding,2024-11-09,"Bucharest,Romania",https://www.ifbbpro.com/competition/2024-romania-muscle-fest-pro/,,2024-romania-muscle-fest-pro,True
Mateusz Zagorowski,"{'city': '', 'state': '', 'country': 'Poland'}",18.0,18.0,36.0,6,Men's Bodybuilding,2024-11-09,"Bucharest,Romania",https://www.ifbbpro.com/competition/2024-romania-muscle-fest-pro/,,2024-romania-muscle-fest-pro,True
Matthias Hollweck,"{'city': '', 'state': '', 'country': 'Germany'}",21.0,21.0,42.0,7,Men's Bodybuilding,2024-11-09,"Bucharest,Romania",https://www.ifbbpro.com/competition/2024-romania-muscle-fest-pro/,,2024-romania-muscle-fest-pro,True
Arber Xhemalallari,"{'city': '', 'state': '', 'country': 'Albania'}",24.0,24.0,48.0,8,Men's Bodybuilding,2024-11-09,"Bucharest,Romania",https://www.ifbbpro.com/competition/2024-romania-muscle-fest-pro/,,2024-romania-muscle-fest-pro,True
Mark Joyce,"{'city': '', 'state': '', 'country': 'UK'}",27.0,27.0,54.0,9,Men's Bodybuilding,2024-11-09,"Bucharest,Romania",https://www.ifbbpro.com/competition/2024-romania-muscle-fest-pro/,,2024-romania-muscle-fest-pro,True
Aleksei Kuznetsov,"{'city': '', 'state': '', 'country': 'Russia'}",30.0,30.0,60.0,10,Men's Bodybuilding,2024-11-09,"Bucharest,Romania",https://www.ifbbpro.com/competition/2024-romania-muscle-fest-pro/,,2024-romania-muscle-fest-pro,True
Roberto Buonomo,"{'city': '', 'state': '', 'country': 'Italy'}",33.0,33.0,66.0,11,Men's Bodybuilding,2024-11-09,"Bucharest,Romania",https://www.ifbbpro.com/competition/2024-romania-muscle-fest-pro/,,2024-romania-muscle-fest-pro,True
Jan Turek,"{'city': '', 'state': '', 'country': 'Czech Republic'}",36.0,36.0,72.0,12,Men's Bodybuilding,2024-11-09,"Bucharest,Romania",https://www.ifbbpro.com/competition/2024-romania-muscle-fest-pro/,,2024-romania-muscle-fest-pro,True
Maik Ciesla,"{'city': '', 'state': '', 'country': 'Germany'}",39.0,39.0,78.0,13,Men's Bodybuilding,2024-11-09,"Bucharest,Romania",https://www.ifbbpro.com/competition/2024-romania-muscle-fest-pro/,,2024-romania-muscle-fest-pro,True
Mike Hulusi,"{'city': '', 'state': '', 'country': 'Australia'}",42.0,42.0,84.0,14,Men's Bodybuilding,2024-11-09,"Bucharest,Romania",https://www.ifbbpro.com/competition/2024-romania-muscle-fest-pro/,,2024-romania-muscle-fest-pro,True
Peter Zembjak,"{'city': '', 'state': '', 'country': 'Slovakia'}",45.0,45.0,90.0,15,Men's Bodybuilding,2024-11-09,"Bucharest,Romania",https://www.ifbbpro.com/competition/2024-romania-muscle-fest-pro/,,2024-romania-muscle-fest-pro,True
Radoslav Angelov,"{'city': '', 'state': '', 'country': 'Bulgaria'}",3.0,0.0,3.0,1,Men's 212 Bodybuilding,2024-11-09,"Bucharest,Romania",https://www.ifbbpro.com/competition/2024-romania-muscle-fest-pro/,,2024-romania-muscle-fest-pro,True
Ahmad Ashkanani,"{'city': '', 'state': '', 'country': 'Kuwait'}",6.0,0.0,6.0,2,Men's 212 Bodybuilding,2024-11-09,"Bucharest,Romania",https://www.ifbbpro.com/competition/2024-romania-muscle-fest-pro/,,2024-romania-muscle-fest-pro,True
Acsell Uta,"{'city': '', 'state': '', 'country': 'Romania'}",9.0,0.0,9.0,3,Men's 212 Bodybuilding,2024-11-09,"Bucharest,Romania",https://www.ifbbpro.com/competition/2024-romania-muscle-fest-pro/,,2024-romania-muscle-fest-pro,True
Tomas Tabaciar,"{'city': '', 'state': '', 'country': 'Slovakia'}",12.0,0.0,12.0,4,Men's 212 Bodybuilding,2024-11-09,"Bucharest,Romania",https://www.ifbbpro.com/competition/2024-romania-muscle-fest-pro/,,2024-romania-muscle-fest-pro,True
Enrico Pietrobon,"{'city': '', 'state': '', 'country': 'Italy'}",15.0,0.0,15.0,5,Men's 212 Bodybuilding,2024-11-09,"Bucharest,Romania",https://www.ifbbpro.com/competition/2024-romania-muscle-fest-pro/,,2024-romania-muscle-fest-pro,True
Rubin Gainullin,"{'city': '', 'state': '', 'country': 'Russia'}",18.0,0.0,18.0,6,Men's 212 Bodybuilding,2024-11-09,"Bucharest,Romania",https://www.ifbbpro.com/competition/2024-romania-muscle-fest-pro/,,2024-romania-muscle-fest-pro,True
Michael Schneider,"{'city': '', 'state': '', 'country': 'Austria'}",21.0,0.0,21.0,7,Men's 212 Bodybuilding,2024-11-09,"Bucharest,Romania",https://www.ifbbpro.com/competition/2024-romania-muscle-fest-pro/,,2024-romania-muscle-fest-pro,True
Sho Hirokawa,"{'city': '', 'state': '', 'country': 'Japan'}",24.0,0.0,24.0,8,Men's 212 Bodybuilding,2024-11-09,"Bucharest,Romania",https://www.ifbbpro.com/competition/2024-romania-muscle-fest-pro/,,2024-romania-muscle-fest-pro,True
Ahmad Dokhy,"{'city': '', 'state': '', 'country': 'Norway'}",27.0,0.0,27.0,9,Men's 212 Bodybuilding,2024-11-09,"Bucharest,Romania",https://www.ifbbpro.com/competition/2024-romania-muscle-fest-pro/,,2024-romania-muscle-fest-pro,True
Richard Nagy,"{'city': '', 'state': '', 'country': 'Hungary'}",3.0,0.0,3.0,1,Men's Classic Physique,2024-11-09,"Bucharest,Romania",https://www.ifbbpro.com/competition/2024-romania-muscle-fest-pro/,,2024-romania-muscle-fest-pro,True
Patrik Herczik,"{'city': '', 'state': '', 'country': 'Czech Republic'}",6.0,0.0,6.0,2,Men's Classic Physique,2024-11-09,"Bucharest,Romania",https://www.ifbbpro.com/competition/2024-romania-muscle-fest-pro/,,2024-romania-muscle-fest-pro,True
Roberto Martinez Pizana,"{'city': '', 'state': '', 'country': 'Spain'}",9.0,0.0,9.0,3,Men's Classic Physique,2024-11-09,"Bucharest,Romania",https://www.ifbbpro.com/competition/2024-romania-muscle-fest-pro/,,2024-romania-muscle-fest-pro,True
Jesus Rodriguez Sendra,"{'city': '', 'state': '', 'country': 'Spain'}",12.0,0.0,12.0,4,Men's Classic Physique,2024-11-09,"Bucharest,Romania",https://www.ifbbpro.com/competition/2024-romania-muscle-fest-pro/,,2024-romania-muscle-fest-pro,True
George Miron,"{'city': '', 'state': '', 'country': 'Romania'}",15.0,0.0,15.0,5,Men's Classic Physique,2024-11-09,"Bucharest,Romania",https://www.ifbbpro.com/competition/2024-romania-muscle-fest-pro/,,2024-romania-muscle-fest-pro,True
Lukasz Kuziak,"{'city': '', 'state': '', 'country': 'Poland'}",18.0,0.0,18.0,6,Men's Classic Physique,2024-11-09,"Bucharest,Romania",https://www.ifbbpro.com/competition/2024-romania-muscle-fest-pro/,,2024-romania-muscle-fest-pro,True
Tomas Sentinek,"{'city': '', 'state': '', 'country': 'Slovakia'}",21.0,0.0,21.0,7,Men's Classic Physique,2024-11-09,"Bucharest,Romania",https://www.ifbbpro.com/competition/2024-romania-muscle-fest-pro/,,2024-romania-muscle-fest-pro,True
Marius Osmundsen,"{'city': '', 'state': '', 'country': 'Norway'}",24.0,0.0,24.0,8,Men's Classic Physique,2024-11-09,"Bucharest,Romania",https://www.ifbbpro.com/competition/2024-romania-muscle-fest-pro/,,2024-romania-muscle-fest-pro,True
Pekka Kotipohja,"{'city': '', 'state': '', 'country': 'Finland'}",27.0,0.0,27.0,9,Men's Classic Physique,2024-11-09,"Bucharest,Romania",https://www.ifbbpro.com/competition/2024-romania-muscle-fest-pro/,,2024-romania-muscle-fest-pro,True
Mohamad Al Baghdadi,"{'city': '', 'state': '', 'country': 'Germany'}",30.0,0.0,30.0,10,Men's Classic Physique,2024-11-09,"Bucharest,Romania",https://www.ifbbpro.com/competition/2024-romania-muscle-fest-pro/,,2024-romania-muscle-fest-pro,True
Vlad Andrei Cozma,"{'city': '', 'state': '', 'country': 'Romania'}",33.0,0.0,33.0,11,Men's Classic Physique,2024-11-09,"Bucharest,Romania",https://www.ifbbpro.com/competition/2024-romania-muscle-fest-pro/,,2024-romania-muscle-fest-pro,True
David Marusinec,"{'city': '', 'state': '', 'country': 'Slovakia'}",36.0,0.0,36.0,12,Men's Classic Physique,2024-11-09,"Bucharest,Romania",https://www.ifbbpro.com/competition/2024-romania-muscle-fest-pro/,,2024-romania-muscle-fest-pro,True
Emile Walker,"{'city': '', 'state': '', 'country': 'UK'}",3.0,0.0,3.0,1,Men's Physique,2024-11-09,"Bucharest,Romania",https://www.ifbbpro.com/competition/2024-romania-muscle-fest-pro/,,2024-romania-muscle-fest-pro,True
Omar Suleiman,"{'city': '', 'state': '', 'country': 'UK'}",6.0,0.0,6.0,2,Men's Physique,2024-11-09,"Bucharest,Romania",https://www.ifbbpro.com/competition/2024-romania-muscle-fest-pro/,,2024-romania-muscle-fest-pro,True
Ireneusz Ptucha,"{'city': '', 'state': '', 'country': 'Poland'}",9.0,0.0,9.0,3,Men's Physique,2024-11-09,"Bucharest,Romania",https://www.ifbbpro.com/competition/2024-romania-muscle-fest-pro/,,2024-romania-muscle-fest-pro,True
Latinwo Dwayne,"{'city': '', 'state': '', 'country': 'UK'}",12.0,0.0,12.0,4,Men's Physique,2024-11-09,"Bucharest,Romania",https://www.ifbbpro.com/competition/2024-romania-muscle-fest-pro/,,2024-romania-muscle-fest-pro,True
Andrea Antonelli,"{'city': '', 'state': '', 'country': 'Italy'}",15.0,0.0,15.0,5,Men's Physique,2024-11-09,"Bucharest,Romania",https://www.ifbbpro.com/competition/2024-romania-muscle-fest-pro/,,2024-romania-muscle-fest-pro,True
Fahri Gunes,"{'city': '', 'state': '', 'country': 'Turkey'}",18.0,0.0,18.0,6,Men's Physique,2024-11-09,"Bucharest,Romania",https://www.ifbbpro.com/competition/2024-romania-muscle-fest-pro/,,2024-romania-muscle-fest-pro,True
Ondrej Kmostak,"{'city': '', 'state': '', 'country': 'Czech Republic'}",21.0,0.0,21.0,7,Men's Physique,2024-11-09,"Bucharest,Romania",https://www.ifbbpro.com/competition/2024-romania-muscle-fest-pro/,,2024-romania-muscle-fest-pro,True
Michael Kent,"{'city': '', 'state': '', 'country': 'UK'}",24.0,0.0,24.0,8,Men's Physique,2024-11-09,"Bucharest,Romania",https://www.ifbbpro.com/competition/2024-romania-muscle-fest-pro/,,2024-romania-muscle-fest-pro,True
Miroslav Juricek,"{'city': '', 'state': '', 'country': 'Czech Republic'}",27.0,0.0,27.0,9,Men's Physique,2024-11-09,"Bucharest,Romania",https://www.ifbbpro.com/competition/2024-romania-muscle-fest-pro/,,2024-romania-muscle-fest-pro,True
Mousa Alanazi,"{'city': '', 'state': '', 'country': 'Saudi Arabia'}",30.0,0.0,30.0,10,Men's Physique,2024-11-09,"Bucharest,Romania",https://www.ifbbpro.com/competition/2024-romania-muscle-fest-pro/,,2024-romania-muscle-fest-pro,True
Maksimilian Petrov,"{'city': '', 'state': '', 'country': 'Bulgaria'}",33.0,0.0,33.0,11,Men's Physique,2024-11-09,"Bucharest,Romania",https://www.ifbbpro.com/competition/2024-romania-muscle-fest-pro/,,2024-romania-muscle-fest-pro,True
Ramzi Boubaker,"{'city': '', 'state': '', 'country': 'Germany'}",36.0,0.0,36.0,12,Men's Physique,2024-11-09,"Bucharest,Romania",https://www.ifbbpro.com/competition/2024-romania-muscle-fest-pro/,,2024-romania-muscle-fest-pro,True
Leonardo Marchi,"{'city': '', 'state': '', 'country': 'Italy'}",39.0,0.0,39.0,13,Men's Physique,2024-11-09,"Bucharest,Romania",https://www.ifbbpro.com/competition/2024-romania-muscle-fest-pro/,,2024-romania-muscle-fest-pro,True
Serpescu Sebastian,"{'city': '', 'state': '', 'country': 'Romania'}",42.0,0.0,42.0,14,Men's Physique,2024-11-09,"Bucharest,Romania",https://www.ifbbpro.com/competition/2024-romania-muscle-fest-pro/,,2024-romania-muscle-fest-pro,True
Lucas Fonseca,"{'city': '', 'state': '', 'country': 'Brazil'}",45.0,0.0,45.0,15,Men's Physique,2024-11-09,"Bucharest,Romania",https://www.ifbbpro.com/competition/2024-romania-muscle-fest-pro/,,2024-romania-muscle-fest-pro,True
Simonpietro Arena,"{'city': '', 'state': '', 'country': 'Italy'}",48.0,0.0,48.0,16,Men's Physique,2024-11-09,"Bucharest,Romania",https://www.ifbbpro.com/competition/2024-romania-muscle-fest-pro/,,2024-romania-muscle-fest-pro,True
Jodalyn Banan Babaran,"{'city': '', 'state': '', 'country': 'Philippines'}",48.0,0.0,48.0,16,Men's Physique,2024-11-09,"Bucharest,Romania",https://www.ifbbpro.com/competition/2024-romania-muscle-fest-pro/,,2024-romania-muscle-fest-pro,True
Omer Bahamed,"{'city': '', 'state': '', 'country': 'India'}",48.0,0.0,48.0,16,Men's Physique,2024-11-09,"Bucharest,Romania",https://www.ifbbpro.com/competition/2024-romania-muscle-fest-pro/,,2024-romania-muscle-fest-pro,True
Luca Biolo,"{'city': '', 'state': '', 'country': 'Italy'}",48.0,0.0,48.0,16,Men's Physique,2024-11-09,"Bucharest,Romania",https://www.ifbbpro.com/competition/2024-romania-muscle-fest-pro/,,2024-romania-muscle-fest-pro,True
Dimitri Delavegas,"{'city': '', 'state': '', 'country': 'France'}",48.0,0.0,48.0,16,Men's Physique,2024-11-09,"Bucharest,Romania",https://www.ifbbpro.com/competition/2024-romania-muscle-fest-pro/,,2024-romania-muscle-fest-pro,True
Guerrat Mancef,"{'city': '', 'state': '', 'country': 'Ukraine'}",48.0,0.0,48.0,16,Men's Physique,2024-11-09,"Bucharest,Romania",https://www.ifbbpro.com/competition/2024-romania-muscle-fest-pro/,,2024-romania-muscle-fest-pro,True
Lenny Massouf,"{'city': '', 'state': '', 'country': 'France'}",48.0,0.0,48.0,16,Men's Physique,2024-11-09,"Bucharest,Romania",https://www.ifbbpro.com/competition/2024-romania-muscle-fest-pro/,,2024-romania-muscle-fest-pro,True
Gabriel Ogunmakin,"{'city': '', 'state': '', 'country': 'UK'}",48.0,0.0,48.0,16,Men's Physique,2024-11-09,"Bucharest,Romania",https://www.ifbbpro.com/competition/2024-romania-muscle-fest-pro/,,2024-romania-muscle-fest-pro,True
Giuseppe Riserbato,"{'city': '', 'state': '', 'country': 'Italy'}",48.0,0.0,48.0,16,Men's Physique,2024-11-09,"Bucharest,Romania",https://www.ifbbpro.com/competition/2024-romania-muscle-fest-pro/,,2024-romania-muscle-fest-pro,True
Marco Valentino,"{'city': '', 'state': '', 'country': 'Italy'}",48.0,0.0,48.0,16,Men's Physique,2024-11-09,"Bucharest,Romania",https://www.ifbbpro.com/competition/2024-romania-muscle-fest-pro/,,2024-romania-muscle-fest-pro,True
Anastasia Korableva,"{'city': '', 'state': '', 'country': 'Romania'}",3.0,0.0,3.0,1,Women's Bodybuilding,2024-11-09,"Bucharest,Romania",https://www.ifbbpro.com/competition/2024-romania-muscle-fest-pro/,,2024-romania-muscle-fest-pro,True
Reshanna Boswell,"{'city': '', 'state': '', 'country': 'USA'}",6.0,0.0,6.0,2,Women's Bodybuilding,2024-11-09,"Bucharest,Romania",https://www.ifbbpro.com/competition/2024-romania-muscle-fest-pro/,,2024-romania-muscle-fest-pro,True
Alida Opre,"{'city': '', 'state': '', 'country': 'Hungary'}",9.0,0.0,9.0,3,Women's Bodybuilding,2024-11-09,"Bucharest,Romania",https://www.ifbbpro.com/competition/2024-romania-muscle-fest-pro/,,2024-romania-muscle-fest-pro,True
Uta Kohler-Spitzbart,"{'city': '', 'state': '', 'country': 'Germany'}",12.0,0.0,12.0,4,Women's Bodybuilding,2024-11-09,"Bucharest,Romania",https://www.ifbbpro.com/competition/2024-romania-muscle-fest-pro/,,2024-romania-muscle-fest-pro,True
Julia Foery,"{'city': '', 'state': '', 'country': 'Switzerland'}",15.0,0.0,15.0,5,Women's Bodybuilding,2024-11-09,"Bucharest,Romania",https://www.ifbbpro.com/competition/2024-romania-muscle-fest-pro/,,2024-romania-muscle-fest-pro,True
Denise Faith,"{'city': '', 'state': '', 'country': 'Sweden'}",18.0,0.0,18.0,6,Women's Bodybuilding,2024-11-09,"Bucharest,Romania",https://www.ifbbpro.com/competition/2024-romania-muscle-fest-pro/,,2024-romania-muscle-fest-pro,True
Marianna Gasparyan,"{'city': '', 'state': '', 'country': 'USA'}",21.0,0.0,21.0,7,Women's Bodybuilding,2024-11-09,"Bucharest,Romania",https://www.ifbbpro.com/competition/2024-romania-muscle-fest-pro/,,2024-romania-muscle-fest-pro,True
Hagit Seindlis,"{'city': '', 'state': '', 'country': 'Israel'}",24.0,0.0,24.0,8,Women's Bodybuilding,2024-11-09,"Bucharest,Romania",https://www.ifbbpro.com/competition/2024-romania-muscle-fest-pro/,,2024-romania-muscle-fest-pro,True
Ayra Bahar,"{'city': '', 'state': '', 'country': 'Germany'}",3.0,0.0,3.0,1,Women's Figure,2024-11-09,"Bucharest,Romania",https://www.ifbbpro.com/competition/2024-romania-muscle-fest-pro/,,2024-romania-muscle-fest-pro,True
Lena Ramsteiner,"{'city': '', 'state': '', 'country': 'Germany'}",6.0,0.0,6.0,2,Women's Figure,2024-11-09,"Bucharest,Romania",https://www.ifbbpro.com/competition/2024-romania-muscle-fest-pro/,,2024-romania-muscle-fest-pro,True
Adela Ondrejovicova,"{'city': '', 'state': '', 'country': 'Slovakia'}",10.0,0.0,10.0,3,Women's Figure,2024-11-09,"Bucharest,Romania",https://www.ifbbpro.com/competition/2024-romania-muscle-fest-pro/,,2024-romania-muscle-fest-pro,True
Karolina Wojcik,"{'city': '', 'state': '', 'country': 'Poland'}",11.0,0.0,11.0,4,Women's Figure,2024-11-09,"Bucharest,Romania",https://www.ifbbpro.com/competition/2024-romania-muscle-fest-pro/,,2024-romania-muscle-fest-pro,True
Hannah Prause,"{'city': '', 'state': '', 'country': 'Germany'}",15.0,0.0,15.0,5,Women's Figure,2024-11-09,"Bucharest,Romania",https://www.ifbbpro.com/competition/2024-romania-muscle-fest-pro/,,2024-romania-muscle-fest-pro,True
Stefana Sandu,"{'city': '', 'state': '', 'country': 'Romania'}",18.0,0.0,18.0,6,Women's Figure,2024-11-09,"Bucharest,Romania",https://www.ifbbpro.com/competition/2024-romania-muscle-fest-pro/,,2024-romania-muscle-fest-pro,True
Snezhana Vlahova,"{'city': '', 'state': '', 'country': 'Bulgaria'}",21.0,0.0,21.0,7,Women's Figure,2024-11-09,"Bucharest,Romania",https://www.ifbbpro.com/competition/2024-romania-muscle-fest-pro/,,2024-romania-muscle-fest-pro,True
Carina Brill,"{'city': '', 'state': '', 'country': 'Germany'}",24.0,0.0,24.0,8,Women's Figure,2024-11-09,"Bucharest,Romania",https://www.ifbbpro.com/competition/2024-romania-muscle-fest-pro/,,2024-romania-muscle-fest-pro,True
Anna Koka,"{'city': '', 'state': '', 'country': 'Ukraine'}",27.0,0.0,27.0,9,Women's Figure,2024-11-09,"Bucharest,Romania",https://www.ifbbpro.com/competition/2024-romania-muscle-fest-pro/,,2024-romania-muscle-fest-pro,True
Grace Diliso,"{'city': '', 'state': '', 'country': 'Italy'}",30.0,0.0,30.0,10,Women's Figure,2024-11-09,"Bucharest,Romania",https://www.ifbbpro.com/competition/2024-romania-muscle-fest-pro/,,2024-romania-muscle-fest-pro,True
Atsuko Mikami,"{'city': '', 'state': '', 'country': 'Japan'}",33.0,0.0,33.0,11,Women's Figure,2024-11-09,"Bucharest,Romania",https://www.ifbbpro.com/competition/2024-romania-muscle-fest-pro/,,2024-romania-muscle-fest-pro,True
Monica Marjanovic,"{'city': '', 'state': '', 'country': 'Denmark'}",36.0,0.0,36.0,12,Women's Figure,2024-11-09,"Bucharest,Romania",https://www.ifbbpro.com/competition/2024-romania-muscle-fest-pro/,,2024-romania-muscle-fest-pro,True
Anna Ladurner,"{'city': '', 'state': '', 'country': 'Italy'}",41.0,0.0,41.0,13,Women's Figure,2024-11-09,"Bucharest,Romania",https://www.ifbbpro.com/competition/2024-romania-muscle-fest-pro/,,2024-romania-muscle-fest-pro,True
Chiara Cecchi,"{'city': '', 'state': '', 'country': 'Italy'}",42.0,0.0,42.0,14,Women's Figure,2024-11-09,"Bucharest,Romania",https://www.ifbbpro.com/competition/2024-romania-muscle-fest-pro/,,2024-romania-muscle-fest-pro,True
Sylwia Olszewska,"{'city': '', 'state': '', 'country': 'Poland'}",43.0,0.0,43.0,15,Women's Figure,2024-11-09,"Bucharest,Romania",https://www.ifbbpro.com/competition/2024-romania-muscle-fest-pro/,,2024-romania-muscle-fest-pro,True
