Year,Gender,Competition,Category,Place,Name,Score,Category_Subtype
1988,male,World Pro Championships,mensbb,10,Albert Beckles,,
1988,male,World Pro Championships,mensbb,11,Tom Terwilliger,,
1988,male,World Pro Championships,mensbb,12,Edouard Kawak,,
1988,male,World Pro Championships,mensbb,13,Dan Smith,,
1988,male,World Pro Championships,mensbb,14,James Gaubert,,
1988,male,World Pro Championships,mensbb,15,Gunther Kohaut,,
1988,male,World Pro Championships,mensbb,16,Chris Oskie,,
1988,male,World Pro Championships,mensbb,17,Honore Cironte,,
1989,male,Arnold Classic,mensbb,1,Rich Gaspari,,
1989,male,Arnold Classic,mensbb,2,Robby Robinson,,
1989,male,Arnold Classic,mensbb,3,Gary Strydom,,
1989,male,Arnold Classic,mensbb,4,Samir Bannout,,
1989,male,Arnold Classic,mensbb,5,Bob Paris,,
1989,male,Arnold Classic,mensbb,6,Bertil Fox,,
1989,male,Arnold Classic,mensbb,7,Albert Beckles,,
1989,male,Arnold Classic,mensbb,8,Ron Love,,
1989,male,Arnold Classic,mensbb,9,Lance Dreher,,
1989,male,Arnold Classic,mensbb,10,Alfred Krautgartner,,
1989,male,Arnold Classic,mensbb,11,Ronald Matz,,
1989,male,Arnold Classic,mensbb,12,Frank Richard,,
1989,male,Arnold Classic,mensbb,13,John Terilli,,
1989,male,Arnold Classic,mensbb,14,Gary Leonard,,
1989,male,Arnold Classic,mensbb,15,Dan Smith,,
1989,male,Grand Prix England,mensbb,1,Lee Labrada,,
1989,male,Grand Prix England,mensbb,2,Vince Taylor,,
1989,male,Grand Prix England,mensbb,3,Phil Hill,,
1989,male,Grand Prix England,mensbb,4,Mike Christian,,
1989,male,Grand Prix England,mensbb,5,Thierry Pastel,,
1989,male,Grand Prix England,mensbb,6,Brian Buchanan,,
1989,male,Grand Prix England,mensbb,7,Mike Quinn,,
1989,male,Grand Prix England,mensbb,8,Ron Love,,
1989,male,Grand Prix England,mensbb,9,Albert Beckles,,
1989,male,Grand Prix England,mensbb,10,Roy Duval,,
1989,male,Grand Prix Finland,mensbb,1,Lee Labrada,,
1989,male,Grand Prix Finland,mensbb,2,Vince Taylor,,
1989,male,Grand Prix Finland,mensbb,3,Mohammed Benaziza,,
1989,male,Grand Prix Finland,mensbb,4,Phil Hill,,
1989,male,Grand Prix Finland,mensbb,5,Mike Christian,,
1989,male,Grand Prix Finland,mensbb,6,Samir Bannout,,
1989,male,Grand Prix Finland,mensbb,7,Ron Love,,
1989,male,Grand Prix Finland,mensbb,8,Mike Quinn,,
1989,male,Grand Prix Finland,mensbb,9,Albert Beckles,,
1989,male,Grand Prix Finland,mensbb,10,El Shahat Mabrouk,,
1989,male,Grand Prix Finland,mensbb,11,Keijo Reiman,,
1989,male,Grand Prix Finland,mensbb,12,Olev Annus,,
1989,male,Grand Prix Finland,mensbb,13,Appie Steenbeek,,
1989,male,Grand Prix France,mensbb,1,Gary Strydom,,
1989,male,Grand Prix France,mensbb,2,Mike Christian,,
1989,male,Grand Prix France,mensbb,3,Bob Paris,,
1989,male,Grand Prix France,mensbb,4,Mohammed Benaziza,,
1989,male,Grand Prix France,mensbb,5,Thierry Pastel,,
1989,male,Grand Prix France,mensbb,6,Francis Benfatto,,
1989,male,Grand Prix France,mensbb,7,Ron Love,,
1989,male,Grand Prix France,mensbb,8,Samir Bannout,,
1989,male,Grand Prix France,mensbb,9,Albert Beckles,,
1989,male,Grand Prix France,mensbb,10,Jacques Neuville,,
1989,male,Grand Prix France,mensbb,11,Tony Pearson,,
1989,male,Grand Prix France,mensbb,12,John Terilli,,
1989,male,Grand Prix France,mensbb,13,Gunther Kuhni,,
1989,male,Grand Prix France,mensbb,14,Alfred Krautgartner,,
1989,male,Grand Prix France,mensbb,15,Josef Grolmus,,
1989,male,Grand Prix France,mensbb,16,Arnold Buurman,,
1989,male,Grand Prix France,mensbb,16,Ronald Matz,,
1989,male,Grand Prix France,mensbb,17,Mats Kardell,,
1989,male,Grand Prix France,mensbb,17,Salvador Ruiz,,
1989,male,Grand Prix Germany,mensbb,1,Mike Christian,,
1989,male,Grand Prix Germany,mensbb,2,Gary Strydom,,
1989,male,Grand Prix Germany,mensbb,3,Mohammed Benaziza,,
1989,male,Grand Prix Germany,mensbb,4,Francis Benfatto,,
1989,male,Grand Prix Germany,mensbb,5,Samir Bannout,,
1989,male,Grand Prix Germany,mensbb,6,Bob Paris,,
1989,male,Grand Prix Germany,mensbb,7,Thierry Pastel,,
1989,male,Grand Prix Germany,mensbb,8,Ron Love,,
1989,male,Grand Prix Germany,mensbb,9,Tony Pearson,,
1989,male,Grand Prix Germany,mensbb,10,Alfred Krautgartner,,
1989,male,Grand Prix Germany,mensbb,11,Ronald Matz,,
1989,male,Grand Prix Germany,mensbb,12,Arnold Buurman,,
1989,male,Grand Prix Germany,mensbb,13,Salvador Ruiz,,
1989,male,Grand Prix Germany,mensbb,14,Mats Kardell,,
1989,male,Grand Prix Holland,mensbb,1,Lee Labrada,,
1989,male,Grand Prix Holland,mensbb,2,Mohammed Benaziza,,
1989,male,Grand Prix Holland,mensbb,3,Phil Hill,,
1989,male,Grand Prix Holland,mensbb,4,Vince Taylor,,
1989,male,Grand Prix Holland,mensbb,5,Samir Bannout,,
1989,male,Grand Prix Holland,mensbb,6,Mike Christian,,
1989,male,Grand Prix Holland,mensbb,7,Mike Quinn,,
1989,male,Grand Prix Holland,mensbb,8,Thierry Pastel,,
1989,male,Grand Prix Holland,mensbb,9,El Shahat Mabrouk,,
1989,male,Grand Prix Holland,mensbb,10,Ron Love,,
1989,male,Grand Prix Holland,mensbb,11,Albert Beckles,,
1989,male,Grand Prix Holland,mensbb,12,Pavol Jablonicky,,
1989,male,Grand Prix Holland,mensbb,13,Appie Steenbeek,,
1989,male,Grand Prix Holland,mensbb,14,Vito Collica,,
1989,male,Grand Prix Melbourne,mensbb,1,Gary Strydom,,
1989,male,Grand Prix Melbourne,mensbb,2,Robby Robinson,,
1989,male,Grand Prix Melbourne,mensbb,3,Bob Paris,,
1989,male,Grand Prix Melbourne,mensbb,4,Albert Beckles,,
1989,male,Grand Prix Melbourne,mensbb,5,Ron Love,,
1989,male,Grand Prix Melbourne,mensbb,6,Bertil Fox,,
1989,male,Grand Prix Melbourne,mensbb,7,Sonny Schmidt,,
1989,male,Grand Prix Melbourne,mensbb,8,Frank Richard,,
1989,male,Grand Prix Melbourne,mensbb,9,Ian Riley,,
1989,male,Grand Prix Melbourne,mensbb,10,John Brown,,
1989,male,Grand Prix Melbourne,mensbb,11,Dan Smith,,
1989,male,Grand Prix Spain (2),mensbb,1,Mike Christian,,
1989,male,Grand Prix Spain (2),mensbb,2,Gary Strydom,,
1989,male,Grand Prix Spain (2),mensbb,3,Bob Paris,,
1989,male,Grand Prix Spain (2),mensbb,4,Mohammed Benaziza,,
1989,male,Grand Prix Spain (2),mensbb,5,Samir Bannout,,
1989,male,Grand Prix Spain (2),mensbb,6,Francis Benfatto,,
1989,male,Grand Prix Spain (2),mensbb,7,Thierry Pastel,,
1989,male,Grand Prix Spain (2),mensbb,8,Ron Love,,
1989,male,Grand Prix Spain (2),mensbb,9,Tony Pearson,,
1989,male,Grand Prix Spain (2),mensbb,10,Albert Beckles,,
1989,male,Grand Prix Spain (2),mensbb,11,Jacques Neuville,,
1989,male,Grand Prix Spain (2),mensbb,12,Alfred Krautgartner,,
1989,male,Grand Prix Spain (2),mensbb,13,Salvador Ruiz,,
1989,male,Grand Prix Spain (2),mensbb,14,Ronald Matz,,
1989,male,Grand Prix Spain (2),mensbb,15,Gunther Kuhni,,
1989,male,Grand Prix Spain (2),mensbb,16,Arnold Buurman,,
1989,male,Grand Prix Spain (2),mensbb,17,Mats Kardell,,
1989,male,Grand Prix Spain,mensbb,1,Mike Christian,,
1989,male,Grand Prix Spain,mensbb,2,Gary Strydom,,
1989,male,Grand Prix Spain,mensbb,3,Bob Paris,,
1989,male,Grand Prix Spain,mensbb,4,Mohammed Benaziza,,
1989,male,Grand Prix Spain,mensbb,5,Samir Bannout,,
1989,male,Grand Prix Spain,mensbb,6,Ron Love,,
1989,male,Grand Prix Spain,mensbb,7,Thierry Pastel,,
1989,male,Grand Prix Spain,mensbb,8,Francis Benfatto,,
1989,male,Grand Prix Spain,mensbb,9,Tony Pearson,,
1989,male,Grand Prix Spain,mensbb,10,Albert Beckles,,
1989,male,Grand Prix Spain,mensbb,11,Alfred Krautgartner,,
1989,male,Grand Prix Spain,mensbb,12,Ronald Matz,,
1989,male,Grand Prix Spain,mensbb,13,Jacques Neuville,,
1989,male,Grand Prix Spain,mensbb,14,Gunther Kuhni,,
1989,male,Grand Prix Spain,mensbb,15,Arnold Buurman,,
1989,male,Grand Prix Spain,mensbb,16,Salvador Ruiz,,
1989,male,Grand Prix Spain,mensbb,17,Mats Kardell,,
1989,male,Grand Prix Sweden,mensbb,1,Gary Strydom,,
1989,male,Grand Prix Sweden,mensbb,2,Mike Christian,,
1989,male,Grand Prix Sweden,mensbb,3,Samir Bannout,,
1989,male,Grand Prix Sweden,mensbb,4,Bob Paris,,
1989,male,Grand Prix Sweden,mensbb,5,Mohammed Benaziza,,
1989,male,Grand Prix Sweden,mensbb,6,Thierry Pastel,,
1989,male,Grand Prix Sweden,mensbb,7,Francis Benfatto,,
1989,male,Grand Prix Sweden,mensbb,8,Ron Love,,
1989,male,Grand Prix Sweden,mensbb,9,Albert Beckles,,
1989,male,Grand Prix Sweden,mensbb,10,Alfred Krautgartner,,
1989,male,Grand Prix Sweden,mensbb,11,Tony Pearson,,
1989,male,Grand Prix Sweden,mensbb,11,John Terilli,,
1989,male,Grand Prix Sweden,mensbb,12,Josef Grolmus,,
1989,male,Grand Prix Sweden,mensbb,12,Jacques Neuville,,
1989,male,Grand Prix Sweden,mensbb,12,Arnold Buurman,,
1989,male,Grand Prix Sweden,mensbb,12,Mats Kardell,,
1989,male,Grand Prix Sweden,mensbb,12,Ronald Matz,,
1989,male,Grand Prix Sweden,mensbb,12,Salvador Ruiz,,
1989,male,Grand Prix US Pro,mensbb,1,Nimrod King,,
1989,male,Grand Prix US Pro,mensbb,2,Vince Comerford,,
1989,male,Grand Prix US Pro,mensbb,3,Dean Tornabene,,
1989,male,Grand Prix US Pro,mensbb,4,Albert Beckles,,
1989,male,Grand Prix US Pro,mensbb,5,John Hnatyschak,,
1989,male,Grand Prix US Pro,mensbb,6,Bob Birdsong,,
1989,male,Grand Prix US Pro,mensbb,7,Renel Janvier,,
1989,male,Grand Prix US Pro,mensbb,8,Phil Williams,,
1989,male,Grand Prix US Pro,mensbb,9,Ian Riley,,
1989,male,Grand Prix US Pro,mensbb,10,Jocelyn Pelletier,,
1989,male,Niagara Falls Pro Invitational,mensbb,1,Ron Love,,
1989,male,Niagara Falls Pro Invitational,mensbb,2,Nimrod King,,
1989,male,Niagara Falls Pro Invitational,mensbb,3,Tom Terwilliger,,
1989,male,Niagara Falls Pro Invitational,mensbb,4,Steve Brisbois,,
1989,male,Niagara Falls Pro Invitational,mensbb,5,Selwyn Cottrell,,
1989,male,Niagara Falls Pro Invitational,mensbb,5,Bob Birdsong,,
1989,male,Niagara Falls Pro Invitational,mensbb,5,Chuck Williams,,
1989,male,Niagara Falls Pro Invitational,mensbb,5,Phil Williams,,
1989,male,Niagara Falls Pro Invitational,mensbb,5,John Hnatyschak,,
1989,male,Niagara Falls Pro Invitational,mensbb,5,Renel Janvier,,
1989,male,Niagara Falls Pro Invitational,mensbb,5,John Defendis,,
1989,male,Night of Champions,mensbb,1,Vince Taylor,,
1989,male,Night of Champions,mensbb,2,Nimrod King,,
1989,male,Night of Champions,mensbb,3,Vince Comerford,,
1989,male,Night of Champions,mensbb,4,Bob Paris,,
1989,male,Night of Champions,mensbb,5,Ron Love,,
1989,male,Night of Champions,mensbb,6,Steve Brisbois,,
1989,male,Night of Champions,mensbb,7,Tom Terwilliger,,
1989,male,Night of Champions,mensbb,8,Albert Beckles,,
1989,male,Night of Champions,mensbb,9,Bob Birdsong,,
1989,male,Night of Champions,mensbb,10,Charles Glass,,
1989,male,Night of Champions,mensbb,11,John Hnatyschak,,
1989,male,Night of Champions,mensbb,12,Selwyn Cottrell,,
1989,male,Night of Champions,mensbb,12,Roberto Zardinoni,,
1989,male,Night of Champions,mensbb,13,Renel Janvier,,
1989,male,Night of Champions,mensbb,13,Quincy Roberts,,
1989,male,Night of Champions,mensbb,13,John Defendis,,
1989,male,Night of Champions,mensbb,13,Johnnie Ray Kinsey,,
1989,male,Night of Champions,mensbb,13,Ronald Matz,,
1989,male,Night of Champions,mensbb,13,Chris Oskie,,
1989,male,Night of Champions,mensbb,13,Jocelyn Pelletier,,
1989,male,Night of Champions,mensbb,13,Ian Riley,,
1989,male,Night of Champions,mensbb,13,Dan Smith,,
1989,male,Olympia,mensbb,1,Lee Haney,,
1989,male,Olympia,mensbb,2,Lee Labrada,,
1989,male,Olympia,mensbb,3,Vince Taylor,,
1989,male,Olympia,mensbb,4,Rich Gaspari,,
1989,male,Olympia,mensbb,5,Mohammed Benaziza,,
1989,male,Olympia,mensbb,6,Mike Christian,,
1989,male,Olympia,mensbb,7,Mike Quinn,,
1989,male,Olympia,mensbb,8,Brian Buchanan,,
1989,male,Olympia,mensbb,9,Samir Bannout,,
1989,male,Olympia,mensbb,10,Ron Love,,
1989,male,Olympia,mensbb,11,Bertil Fox,,
1989,male,Olympia,mensbb,12,Francis Benfatto,,
1989,male,Olympia,mensbb,13,Andreas Munzer,,
1989,male,Olympia,mensbb,14,Bob Paris,,
1989,male,Olympia,mensbb,15,Albert Beckles,,
1989,male,Olympia,mensbb,16,Armando Defant,,
1989,male,Olympia,mensbb,16,Prem Chand Degra,,
1989,male,Olympia,mensbb,16,Pavol Jablonicky,,
1989,male,Olympia,mensbb,16,Juan Marquez,,
1989,male,Olympia,mensbb,16,Tom Terwilliger,,
1989,male,Olympia,mensbb,16,Dean Tornabene,,
1989,male,World Pro Championships,mensbb,1,Robby Robinson,,
1989,male,World Pro Championships,mensbb,2,Gary Strydom,,
1989,male,World Pro Championships,mensbb,3,Bob Paris,,
1989,male,World Pro Championships,mensbb,4,Albert Beckles,,
1989,male,World Pro Championships,mensbb,5,Bertil Fox,,
1989,male,World Pro Championships,mensbb,6,Ron Love,,
1989,male,World Pro Championships,mensbb,7,Frank Richard,,
1989,male,World Pro Championships,mensbb,8,Sonny Schmidt,,
1989,male,World Pro Championships,mensbb,9,John Brown,,
1989,male,World Pro Championships,mensbb,10,Ian Riley,,
1989,male,World Pro Championships,mensbb,11,Dan Smith,,
1990,male,Arnold Classic,mensbb,1,Mike Ashley,,
1990,male,Arnold Classic,mensbb,2,Mike Christian,,
1990,male,Arnold Classic,mensbb,3,Andreas Munzer,,
1990,male,Arnold Classic,mensbb,4,Robby Robinson,,
1990,male,Arnold Classic,mensbb,5,Steve Brisbois,,
1990,male,Arnold Classic,mensbb,6,Tony Pearson,,
1990,male,Arnold Classic,mensbb,7,Paul Jean-Guillaume,,
1990,male,Arnold Classic,mensbb,8,Chris Dickerson,,
1990,male,Arnold Classic,mensbb,9,Albert Beckles,,
1990,male,Arnold Classic,mensbb,DQ,Samir Bannout,,
1990,male,Arnold Classic,mensbb,DQ,Nimrod King,,
1990,male,Arnold Classic,mensbb,DQ,Ralf Moeller,,
1990,male,Arnold Classic,mensbb,DQ,Shawn Ray,,
1990,male,Grand Prix England,mensbb,1,Mohammed Benaziza,,
1990,male,Grand Prix England,mensbb,2,Gary Strydom,,
1990,male,Grand Prix England,mensbb,3,Nimrod King,,
1990,male,Grand Prix England,mensbb,4,Selwyn Cottrell,,
1990,male,Grand Prix England,mensbb,5,Danny Padilla,,
1990,male,Grand Prix England,mensbb,6,Samir Bannout,,
1990,male,Grand Prix England,mensbb,7,Van Walcott Smith,,
1990,male,Grand Prix England,mensbb,8,Vince Comerford,,
1990,male,Grand Prix England,mensbb,9,Peter Andreas,,
1990,male,Grand Prix England,mensbb,10,Ron Love,,
1990,male,Grand Prix England,mensbb,11,Phil Williams,,
1990,male,Grand Prix England,mensbb,12,Arnold Buurman,,
1990,male,Grand Prix England,mensbb,13,Appie Steenbeek,,
1990,male,Grand Prix Finland,mensbb,1,Mohammed Benaziza,,
1990,male,Grand Prix Finland,mensbb,2,Nimrod King,,
1990,male,Grand Prix Finland,mensbb,3,Gary Strydom,,
1990,male,Grand Prix Finland,mensbb,4,Danny Padilla,,
1990,male,Grand Prix Finland,mensbb,5,Samir Bannout,,
1990,male,Grand Prix Finland,mensbb,6,Jari Leino,,
1990,male,Grand Prix Finland,mensbb,7,Van Walcott Smith,,
1990,male,Grand Prix Finland,mensbb,8,Nasser El Sonbaty,,
1990,male,Grand Prix Finland,mensbb,9,Phil Williams,,
1990,male,Grand Prix Finland,mensbb,10,Peter Andreas,,
1990,male,Grand Prix Finland,mensbb,11,Vince Comerford,,
1990,male,Grand Prix Finland,mensbb,12,Ron Love,,
1990,male,Grand Prix Finland,mensbb,13,Mats Kardell,,
1990,male,Grand Prix France,mensbb,1,Mohammed Benaziza,,
1990,male,Grand Prix France,mensbb,2,Gary Strydom,,
1990,male,Grand Prix France,mensbb,3,Thierry Pastel,,
1990,male,Grand Prix France,mensbb,4,Nimrod King,,
1990,male,Grand Prix France,mensbb,5,Danny Padilla,,
1990,male,Grand Prix France,mensbb,6,Van Walcott Smith,,
1990,male,Grand Prix France,mensbb,7,Nasser El Sonbaty,,
1990,male,Grand Prix France,mensbb,8,Elvis Calderon,,
1990,male,Grand Prix France,mensbb,9,Ron Love,,
1990,male,Grand Prix France,mensbb,10,Alfonso Gomez,,
1990,male,Grand Prix France,mensbb,11,Vince Comerford,,
1990,male,Grand Prix France,mensbb,12,Phil Williams,,
1990,male,Grand Prix Germany,mensbb,1,Mohammed Benaziza,,
1990,male,Grand Prix Germany,mensbb,2,Nimrod King,,
1990,male,Grand Prix Germany,mensbb,3,Andreas Munzer,,
1990,male,Grand Prix Germany,mensbb,4,Gary Strydom,,
1990,male,Grand Prix Germany,mensbb,5,Pavol Jablonicky,,
1990,male,Grand Prix Germany,mensbb,6,Vince Comerford,,
1990,male,Grand Prix Germany,mensbb,7,Danny Padilla,,
1990,male,Grand Prix Germany,mensbb,8,Gunther Kuhni,,
1990,male,Grand Prix Germany,mensbb,9,Van Walcott Smith,,
1990,male,Grand Prix Germany,mensbb,10,Johnnie Morant,,
1990,male,Grand Prix Germany,mensbb,11,Ron Love,,
1990,male,Grand Prix Germany,mensbb,12,Peter Andreas,,
1990,male,Grand Prix Germany,mensbb,13,Phil Williams,,
1990,male,Grand Prix Germany,mensbb,14,Hubert Metz,,
1990,male,Grand Prix Holland,mensbb,1,Thierry Pastel,,
1990,male,Grand Prix Holland,mensbb,2,Mohammed Benaziza,,
1990,male,Grand Prix Holland,mensbb,3,Pavol Jablonicky,,
1990,male,Grand Prix Holland,mensbb,4,Berry DeMey,,
1990,male,Grand Prix Holland,mensbb,5,Selwyn Cottrell,,
1990,male,Grand Prix Holland,mensbb,6,Ricardo Gya,,
1990,male,Grand Prix Holland,mensbb,7,Danny Padilla,,
1990,male,Grand Prix Holland,mensbb,8,Nasser El Sonbaty,,
1990,male,Grand Prix Holland,mensbb,9,Peter Andreas,,
1990,male,Grand Prix Holland,mensbb,10,Van Walcott Smith,,
1990,male,Grand Prix Holland,mensbb,11,Jacques Neuville,,
1990,male,Grand Prix Holland,mensbb,12,Mike Quinn,,
1990,male,Grand Prix Holland,mensbb,13,Alfonso Gomez,,
1990,male,Grand Prix Holland,mensbb,14,Arnold Buurman,,
1990,male,Grand Prix Holland,mensbb,15,Ron Love,,
1990,male,Grand Prix Holland,mensbb,16,Appie Steenbeek,,
1990,male,Grand Prix Holland,mensbb,17,Mario Gionotta,,
1990,male,Grand Prix Holland,mensbb,18,Vince Comerford,,
1990,male,Grand Prix Holland,mensbb,18,Bill Richardson,,
1990,male,Grand Prix Italy,mensbb,1,Mohammed Benaziza,,
1990,male,Grand Prix Italy,mensbb,2,Nimrod King,,
1990,male,Grand Prix Italy,mensbb,3,Gary Strydom,,
1990,male,Grand Prix Italy,mensbb,4,Danny Padilla,,
1990,male,Grand Prix Italy,mensbb,5,Rosario Bonaccorsi,,
1990,male,Grand Prix Italy,mensbb,6,Samir Bannout,,
1990,male,Grand Prix Italy,mensbb,7,Phil Williams,,
1990,male,Grand Prix Italy,mensbb,8,Vince Comerford,,
1990,male,Grand Prix Italy,mensbb,9,Johnnie Morant,,
1990,male,Grand Prix Italy,mensbb,10,Van Walcott Smith,,
1990,male,Grand Prix Italy,mensbb,11,Peter Andreas,,
1990,male,Grand Prix Italy,mensbb,12,Jacques Neuville,,
1990,male,Grand Prix Italy,mensbb,13,Ron Love,,
1990,male,Grand Prix Italy,mensbb,14,Pierro Nolerino,,
1990,male,Grand Prix Italy,mensbb,15,Maurizio Santoro,,
1990,male,Grand Prix Italy,mensbb,16,Mario Gionotta,,
1990,male,Houston Pro Championships,mensbb,1,J J Marsh,,
1990,male,Houston Pro Championships,mensbb,2,Gary Strydom,,
1990,male,Houston Pro Championships,mensbb,3,Samir Bannout,,
1990,male,Houston Pro Championships,mensbb,4,Vince Comerford,,
1990,male,Houston Pro Championships,mensbb,5,Nimrod King,,
1990,male,Houston Pro Championships,mensbb,6,Tony Pearson,,
1990,male,Houston Pro Championships,mensbb,7,Steve Brisbois,,
1990,male,Houston Pro Championships,mensbb,8,Paul Jean-Guillaume,,
1990,male,Houston Pro Championships,mensbb,9,Charles Glass,,
1990,male,Houston Pro Championships,mensbb,10,Juan Marquez,,
1990,male,Houston Pro Championships,mensbb,11,Albert Beckles,,
1990,male,Ironman Pro Invitational,mensbb,1,Shawn Ray,,
1990,male,Ironman Pro Invitational,mensbb,2,Mike Ashley,,
1990,male,Ironman Pro Invitational,mensbb,3,Vince Comerford,,
1990,male,Ironman Pro Invitational,mensbb,4,Gary Strydom,,
1990,male,Ironman Pro Invitational,mensbb,5,J J Marsh,,
1990,male,Ironman Pro Invitational,mensbb,6,Nimrod King,,
1990,male,Ironman Pro Invitational,mensbb,7,Steve Brisbois,,
1990,male,Ironman Pro Invitational,mensbb,8,Tony Pearson,,
1990,male,Ironman Pro Invitational,mensbb,9,Pavol Jablonicky,,
1990,male,Ironman Pro Invitational,mensbb,10,Hayrettin Dinger,,
1990,male,Niagara Falls Pro Invitational,mensbb,1,Eddie Robinson,,
1990,male,Niagara Falls Pro Invitational,mensbb,2,Danny Padilla,,
1990,male,Niagara Falls Pro Invitational,mensbb,3,David Dearth,,
1990,male,Niagara Falls Pro Invitational,mensbb,4,Andreas Cahling,,
1990,male,Niagara Falls Pro Invitational,mensbb,5,Steve Brisbois,,
1990,male,Niagara Falls Pro Invitational,mensbb,6,Henderson Thorne,,
1990,male,Niagara Falls Pro Invitational,mensbb,7,Bernard Sealy,,
1990,male,Niagara Falls Pro Invitational,mensbb,8,Sonny Schmidt,,
1990,male,Niagara Falls Pro Invitational,mensbb,9,John Siembida,,
1990,male,Niagara Falls Pro Invitational,mensbb,10,Quincy Roberts,,
1990,male,Niagara Falls Pro Invitational,mensbb,11,Phil Hill,,
1990,male,Niagara Falls Pro Invitational,mensbb,12,Albert Beckles,,
1990,male,Night of Champions,mensbb,1,Mohammed Benaziza,,
1990,male,Night of Champions,mensbb,2,Dorian Yates,,
1990,male,Night of Champions,mensbb,3,Danny Padilla,,
1990,male,Night of Champions,mensbb,4,Johnnie Morant,,
1990,male,Night of Champions,mensbb,5,Robby Robinson,,
1990,male,Night of Champions,mensbb,6,Sonny Schmidt,,
1990,male,Night of Champions,mensbb,7,Eddie Robinson,,
1990,male,Night of Champions,mensbb,8,Francis Benfatto,,
1990,male,Night of Champions,mensbb,9,Thierry Pastel,,
1990,male,Night of Champions,mensbb,10,Peter Andreas,,
1990,male,Night of Champions,mensbb,11,Phil Williams,,
1990,male,Night of Champions,mensbb,12,David Dearth,,
1990,male,Night of Champions,mensbb,13,Steve Brisbois,,
1990,male,Night of Champions,mensbb,14,Bob Paris,,
1990,male,Night of Champions,mensbb,15,Armando Defant,,
1990,male,Night of Champions,mensbb,16,Albert Beckles,,
1990,male,Night of Champions,mensbb,16,James Gaubert,,
1990,male,Night of Champions,mensbb,16,Phil Hill,,
